Date,Close_AAPL,Close_BTC-USD,Close_EPD,Close_GOOGL,Close_MSFT,Close_TLT,Close_XLE,High_AAPL,High_BTC-USD,High_EPD,High_GOOGL,High_MSFT,High_TLT,High_XLE,Low_AAPL,Low_BTC-USD,Low_EPD,Low_GOOGL,Low_MSFT,Low_TLT,Low_XLE,Open_AAPL,Open_BTC-USD,Open_EPD,Open_GOOGL,Open_MSFT,Open_TLT,Open_XLE,Volume_AAPL,Volume_BTC-USD,Volume_EPD,Volume_GOOGL,Volume_MSFT,Volume_TLT,Volume_XLE
2020-08-19,112.67848205566406,11758.283203125,12.499616622924805,76.77008819580078,201.396240234375,141.84231567382812,30.293960571289062,114.09539455025546,12028.923828125,12.739204275247463,77.9753613710623,203.70121318351363,143.47099858480786,30.759895477948195,112.58353829409737,11687.3330078125,12.479080090789378,76.54096305393512,200.96406238596384,141.4698050865983,30.195866714335715,112.94628453517508,11990.884765625,12.588605650882993,77.16173656652191,203.11536754091307,143.26307739862838,30.6209307397218,145538000.0,24502851117.0,4556500.0,30472000.0,27627600.0,12497700.0,14793900.0
2020-08-20,115.17876434326172,11878.3720703125,12.431161880493164,78.3426513671875,206.0830078125,143.12448120117188,29.6400146484375,115.2931886914799,11900.4111328125,12.526996411909087,78.53748204410786,206.48637478609217,143.50565022658276,30.040556777500143,112.7028193742301,11710.0634765625,12.260028042594692,76.26560770655841,200.63753168715445,142.8818998664982,29.631841719302862,112.71986303729176,11761.5,12.36955359439791,76.53946273744957,201.24257482025888,143.28041218170756,29.84437217753614,126907200.0,20175242945.0,4915200.0,26382000.0,26981500.0,10319900.0,19107700.0
2020-08-21,121.11418914794922,11592.4892578125,12.403782844543457,78.30885314941406,204.5847625732422,143.98211669921875,29.45200538635254,121.59866299277932,11899.259765625,12.410627050027115,79.1194897815358,207.6868557841031,144.09474232227703,29.582794077095006,116.12822012492774,11564.9794921875,12.171040688666698,77.64980372460877,204.42149605209858,142.95119567914034,29.174079028743744,116.14038992246533,11878.0263671875,12.390091822280649,78.12146988353578,205.39149643815162,143.60960612905654,29.5255742197857,338054800.0,23762425999.0,6643900.0,34838000.0,36249300.0,6836000.0,17347800.0
2020-08-22,,11681.8251953125,,,,,,,11689.4072265625,,,,,,,11448.8056640625,,,,,,,11585.4775390625,,,,,,,20224191306.0,,,,,
2020-08-23,,11664.84765625,,,,,,,11713.4296875,,,,,,,11559.9208984375,,,,,,,11679.6962890625,,,,,,,18482062658.0,,,,,
2020-08-24,122.5627670288086,11774.595703125,12.376399040222168,78.78500366210938,205.22821044921875,143.74827575683594,30.261260986328125,125.41363550271217,11807.6318359375,12.499615611771832,79.95946338961238,206.98574705184538,144.6492547341388,30.473791428430633,120.69303108379322,11623.25,12.273718999146636,78.28251642724759,204.0180951120791,143.68764031317727,29.45200386048971,125.32841718543504,11663.689453125,12.431161815838957,79.14881907226665,206.2846433660355,144.08615278755664,29.631839470286735,345937600.0,20681511755.0,8270000.0,25638000.0,25460100.0,6490600.0,24827000.0
2020-08-25,121.55730438232422,11366.134765625,12.21895694732666,79.81382751464844,207.8981475830078,142.6479949951172,29.836198806762695,121.90301439370454,11778.2998046875,12.48592533106658,79.96442123036304,208.032603228624,143.02050557266247,30.46562036125955,119.83120611678233,11189.8505859375,12.150503147338885,78.42365875506411,204.66159869274037,141.92894911628198,29.68906113852975,121.43314715380612,11773.5888671875,12.396936305035819,78.5339970725306,204.66159869274037,142.3794383984738,30.424749479694484,211495600.0,26301509932.0,6103900.0,25150000.0,23043700.0,10518300.0,20118500.0
2020-08-26,123.21037292480469,11488.36328125,11.945144653320312,81.71641540527344,212.39279174804688,142.10226440429688,29.206777572631836,123.66807037859338,11530.052734375,12.218958584306765,82.14684028407368,213.29557152779088,142.3621626747367,29.795328252019374,121.80806709697056,11296.9931640625,11.86299982120047,79.5717839155142,208.75287641020205,141.4525253376849,29.165906690618463,122.87684013317619,11366.89453125,12.184731026903577,79.83619697866935,209.25228930731743,142.11959448071957,29.795328252019374,163022400.0,22466660958.0,10692800.0,52188000.0,39600800.0,8276600.0,18001200.0
2020-08-27,121.73746490478516,11323.3974609375,11.869845390319824,80.9405746459961,217.60784912109375,139.68516540527344,29.26399803161621,124.1476723660599,11570.7861328125,12.109433070714314,81.9082665554594,221.996877878363,142.7865864601323,29.460182634854032,120.59078438962894,11185.94140625,11.774010840421157,80.45796486880047,210.7121563384658,139.61585835601218,28.904329896970108,123.81413958938536,11485.6083984375,11.938299199810796,81.83967766198782,214.0639640119184,142.73459625896035,29.21495421949312,155552400.0,23240415076.0,8593500.0,31350000.0,57602200.0,19860100.0,22259700.0
2020-08-28,121.5402603149414,11542.5,12.109430313110352,81.48281860351562,219.84555053710938,139.58128356933594,29.787151336669922,123.13245352128918,11545.615234375,12.1436565572378,81.57824696115934,221.5070413285257,140.38696694303871,29.87706914542819,121.31627804416574,11316.4228515625,11.80823440332821,80.7959437444367,217.60781287992597,139.16545423847623,29.23129862639,122.71370987305927,11325.2958984375,11.972522725305508,80.98779395212267,219.1444467643606,140.1443987317892,29.378436291949292,187630000.0,19807127588.0,6348300.0,22418000.0,26292900.0,8415400.0,14575100.0
2020-08-29,,11506.865234375,,,,,,,11585.640625,,,,,,,11466.29296875,,,,,,,11541.0546875,,,,,,,17485597759.0,,,,,
2020-08-30,,11711.505859375,,,,,,,11715.2646484375,,,,,,,11492.3818359375,,,,,,,11508.7138671875,,,,,,,19760127945.0,,,,,
2020-08-31,125.66194915771484,11680.8203125,12.020442008972168,80.99077606201172,216.599365234375,140.50814819335938,29.14138412475586,127.57064628140903,11768.876953125,12.191575869657726,81.73481087660946,219.64383645729026,141.42644335215806,29.868896410154115,122.70153764471402,11598.318359375,11.979370247989001,80.78202889543032,215.42767414485365,139.9623635080873,29.14138412475586,124.24017775703048,11713.306640625,12.184730358552574,81.68858693545364,218.0111567167562,139.99702363802297,29.828025529066817,225702700.0,22285928250.0,6417400.0,26422000.0,28774200.0,11388100.0,18791500.0
2020-09-01,130.6674041748047,11970.478515625,12.034132957458496,82.26065063476562,218.2704620361328,142.1153106689453,28.9451961517334,131.27118380524524,12067.0810546875,12.061515001711353,82.46641730928312,218.443327279092,142.29744889226177,29.075984826897127,127.11296048915095,11601.12890625,11.69871074924741,80.9907702334717,215.54291052585035,139.79094743937117,28.585528074595135,129.28457897882038,11679.31640625,11.986215685663732,81.12148652427162,216.58014594729897,140.2939813713977,29.010592048439253,151948100.0,27311555343.0,7005500.0,22652000.0,25725500.0,10587000.0,18260500.0
2020-09-02,127.96016693115234,11414.0341796875,12.013594627380371,85.35757446289062,222.4770050048828,143.46832275390625,28.80623435974121,134.36791557513135,11964.8232421875,12.16419323695039,85.79047925211977,223.63909728560728,143.5897438507613,29.10868258440288,123.67535734483123,11290.7939453125,11.90406907804629,82.5146242032786,218.34729021557558,141.79444525912555,28.626398763227158,133.98812570206806,11964.8232421875,12.013594627380371,82.90329204153242,218.9427344651928,141.81178167731412,28.937023034047446,200119000.0,28037405299.0,5354900.0,49522000.0,34080800.0,15167700.0,23850200.0
2020-09-03,117.71556854248047,10245.296875,11.92460823059082,80.98977661132812,208.69528198242188,143.87591552734375,28.593706130981445,125.46718865430032,11443.0224609375,12.082051079177013,84.49326290455323,220.22970055127237,145.04677190702574,29.34574348674049,117.34551895820641,10182.46484375,11.842463397701426,79.90627082574188,206.44794563306343,143.48563447875094,28.422046548712554,123.58771983998423,11407.19140625,11.917762719046051,84.46940392043874,220.19129093318827,143.7544944625837,28.749016736141602,257599600.0,31927261555.0,5241400.0,63726000.0,58400300.0,16416600.0,39442300.0
2020-09-04,117.7934799194336,10511.8134765625,11.815081596374512,78.58917999267578,205.76605224609375,141.1439666748047,28.5037899017334,120.46174947786696,10663.919921875,12.123121754345306,81.2621448425601,209.71330358948268,142.84386196348999,29.084167707511185,107.98709503336387,10207.9404296875,11.657638761924037,76.44006626022279,197.0648156953769,140.89244304804913,28.15229466996256,116.92677914209935,10230.365234375,11.999906474545613,79.97039232888137,206.58239950539593,142.59235157064091,28.88798308954076,332607200.0,29965130374.0,6487500.0,55850000.0,59664100.0,13780300.0,34341000.0
2020-09-05,,10169.5673828125,,,,,,,10581.5712890625,,,,,,,9946.67578125,,,,,,,10512.5302734375,,,,,,,44916565292.0,,,,,
2020-09-06,,10280.3515625,,,,,,,10353.927734375,,,,,,,10056.8857421875,,,,,,,10167.216796875,,,,,,,37071460174.0,,,,,
2020-09-07,,10369.5634765625,,,,,,,10399.1533203125,,,,,,,9916.4931640625,,,,,,,10280.998046875,,,,,,,33703098409.0,,,,,
2020-09-08,109.86656188964844,10131.5166015625,11.664484024047852,75.72584533691406,194.635009765625,142.01126098632812,27.465646743774414,115.87503988575807,10414.775390625,11.780853790435192,77.31381773144133,201.71316552248584,143.3295433197553,28.09506821775961,109.73022744851274,9945.1103515625,11.54126744122869,75.37295836929073,194.19321854077597,142.01126098632812,27.155025589013917,110.96697771586362,10369.306640625,11.774009585298732,75.79542772130176,198.32294873345126,142.55764927211334,27.964279542532037,231366600.0,33430927462.0,7703100.0,54032000.0,52924300.0,13790400.0,49218800.0
2020-09-09,114.24877166748047,10242.34765625,11.910916328430176,76.90030670166016,202.9232635498047,141.62965393066406,27.653657913208008,116.02112702129683,10350.54296875,12.082050187475573,77.47137522065788,206.3326924284308,142.45358373164567,27.931581114830184,112.24270116526816,10017.2509765625,11.753473491463865,75.80387789691835,198.5150233767593,141.16130597042155,27.555564069784722,114.19034473779914,10134.1513671875,11.78085422997431,76.98330502665233,199.3793936773701,142.18472368190598,27.776270540115213,176940500.0,24128292755.0,8775600.0,39242000.0,45679000.0,9558900.0,24977600.0
2020-09-10,110.51903533935547,10363.138671875,11.719245910644531,75.84761047363281,197.2376708984375,142.34945678710938,26.64004135131836,117.3455283202875,10503.912109375,12.068357794469135,78.2139195980951,206.23664380972983,142.5402631803825,27.768095519692892,109.55495382599455,10238.1357421875,11.705554890120702,75.54691599071744,196.02757016424147,140.45874249937606,26.59099443330288,117.20919386101103,10242.330078125,11.904069465125914,77.04692255801713,204.94969453481173,140.9010724264645,27.735397574349236,182274400.0,54406443211.0,7657100.0,33024000.0,35461500.0,8847700.0,37003300.0
2020-09-11,109.06804656982422,10400.9150390625,11.678174018859863,75.336181640625,195.9507293701172,142.65304565429688,26.66457176208496,112.21349439620566,10434.9228515625,11.821927137464472,76.47633921675812,200.36858241370766,142.73111246329555,26.83623447080715,107.12040288107737,10140.8369140625,11.637102258821852,74.20595898773026,193.2712154622294,142.30613205350164,26.443865237941022,111.5707684126771,10369.0283203125,11.774009866478838,75.95198761927614,198.99520056074192,142.50560671226364,26.697269717865254,180860300.0,45201121775.0,7858700.0,30706000.0,33620100.0,5458200.0,25397300.0
2020-09-12,,10442.1708984375,,,,,,,10578.837890625,,,,,,,10292.38671875,,,,,,,10409.861328125,,,,,,,36750077324.0,,,,,
2020-09-13,,10323.755859375,,,,,,,10577.21484375,,,,,,,10224.330078125,,,,,,,10452.3994140625,,,,,,,36506852789.0,,,,,
2020-09-14,112.3400650024414,10680.837890625,11.726091384887695,74.99174499511719,197.27609252929688,142.64439392089844,26.868927001953125,112.89514304014192,10800.0107421875,11.876690015660555,77.385887124181,200.91600807805682,143.1734458252528,27.11415541275792,109.84708398114357,10266.0087890625,11.657638886152093,74.80685682751938,195.95073365631603,142.4362377960369,26.550129756082047,111.71681974711694,10328.734375,11.705556157526104,76.12594164505171,196.1524244365995,142.9219221868067,26.738138308307338,140150100.0,35453581940.0,6368200.0,42660000.0,30375800.0,4274900.0,19444200.0
2020-09-15,112.51536560058594,10796.951171875,11.486504554748535,76.29840850830078,200.51268005371094,142.29745483398438,26.672746658325195,115.71924004150326,10938.6318359375,11.746627433910273,77.08718077324129,201.47308182220445,142.6443684128104,27.293992200079582,110.6358893306761,10656.4599609375,11.486504554748535,75.65129612006763,198.73593092017074,142.05459944812048,26.591001772404514,115.23232916774082,10677.7548828125,11.746627433910273,75.93906762933793,200.16693483087056,142.3841766117385,27.048763778814653,184642000.0,32509451925.0,9116600.0,23042000.0,21823900.0,6928500.0,25610400.0
2020-09-16,109.19464111328125,10974.9052734375,11.65079402923584,75.15377807617188,196.93035888671875,141.8724822998047,27.743574142456055,112.9633343387469,11100.1240234375,11.780854828653403,77.25517373350996,202.30859926907064,143.00863955230506,28.10324535194189,109.10700071322607,10704.884765625,11.493351184268603,75.12892559871327,196.53659069787514,141.35209866887215,26.68091572531213,112.21349478503636,10797.76171875,11.575494709622033,76.66422019413555,202.27978839228365,142.91323632776428,26.90979513625904,154679000.0,30769986455.0,8095000.0,22128000.0,26328100.0,8815200.0,35886100.0
2020-09-17,107.45148468017578,10948.990234375,11.390670776367188,73.90873718261719,194.87509155273438,142.30609130859375,27.784452438354492,109.26279366804528,11037.4208984375,11.58918670634204,74.48627474112956,196.23886006184514,143.06931689250413,27.808974345251332,105.86415795625577,10774.6279296875,11.342753498276128,72.68706774493143,192.04190977266654,142.06324921078624,27.032415071616064,106.847719970666,10973.251953125,11.568650170453912,73.84760327772614,192.1283423992957,143.01726795677243,27.30216852047563,178011000.0,38151810523.0,10590200.0,40008000.0,34011300.0,7813900.0,22356700.0
2020-09-18,104.04312896728516,10944.5859375,11.370136260986328,72.12195587158203,192.4548797607422,141.86378479003906,27.47382354736328,107.97737036273428,11034.908203125,11.424899054483125,74.31431290168403,195.58578376166412,142.44487222534485,27.784447828934763,103.31276253710783,10829.6572265625,11.144239574606043,71.15426397893309,188.47881764601027,141.6642969401723,27.195897215062075,107.50994000803684,10951.8203125,11.404362517303833,73.97136844028508,194.7694511786119,142.3841550795847,27.768098854299623,287104900.0,26341903912.0,13260900.0,63056000.0,55225300.0,7246300.0,26406400.0
2020-09-19,,11094.3466796875,,,,,,,11134.0927734375,,,,,,,10909.6181640625,,,,,,,10933.7529296875,,,,,,,22764204008.0,,,,,
2020-09-20,,10938.271484375,,,,,,,11095.8701171875,,,,,,,10814.4775390625,,,,,,,11095.8701171875,,,,,,,24699523788.0,,,,,
2020-09-21,107.19828796386719,10462.259765625,11.16477108001709,71.0807113647461,194.5197296142578,142.58364868164062,26.563180923461914,107.30540893869026,10988.3046875,11.233224875454377,71.5737490373038,194.68301077891633,143.4509458469399,26.87060661772159,100.40100964447095,10380.2607421875,11.027864794790068,69.71589547776034,188.60366701743501,142.3581561828684,26.11450742765895,101.80331518421332,10934.92578125,11.157925569908606,71.15426772268764,189.38158995270084,143.0086290568429,26.804134826725146,195713800.0,28884999244.0,10738800.0,56908000.0,39839700.0,11086900.0,30719600.0
2020-09-22,108.88302612304688,10538.4599609375,10.952567100524902,72.55586242675781,199.2064971923828,142.47093200683594,26.288990020751953,109.90554210739714,10568.0771484375,11.294834822416306,72.76212966517872,199.85957789773718,142.9999838922756,27.003545896210333,106.30240398766391,10382.7265625,10.87042292560983,71.04890119393089,194.0779561891913,142.12400514447006,26.239137764372778,109.73025386521341,10459.6240234375,11.164772722516204,72.08369564990483,196.93994884068002,142.61837096062646,26.579797755050688,183055400.0,23621787804.0,10112800.0,33950000.0,33517100.0,10524100.0,22348700.0
2020-09-23,104.3157730102539,10246.1865234375,10.493928909301758,70.04939270019531,192.6469268798828,142.66165161132812,25.100830078125,109.17514073926793,10537.828125,11.048402285327505,72.22087140839967,199.85955128089475,142.69633765949234,26.488396758557485,103.97492950474248,10197.865234375,10.493928909301758,69.71589776358584,192.109104402726,141.78567339687288,25.06759577365581,108.69797023308884,10535.4921875,11.027867056438142,72.17166698877166,199.66745926371297,142.4968631062762,26.388692260375485,150718700.0,23788661867.0,11856600.0,37726000.0,30803800.0,6224800.0,26484600.0
2020-09-24,105.38697052001953,10760.06640625,10.521308898925781,70.7188720703125,195.14402770996094,143.20811462402344,25.092525482177734,107.36382710009974,10771.056640625,10.658215846789965,71.47086236710574,197.4297884915985,143.20811462402344,25.549507916696616,102.2512639048569,10231.490234375,10.199577081827083,69.68954572564085,191.31201957390397,142.77446600829282,24.54414592684524,102.41681178710614,10248.7861328125,10.50077301995211,69.71589223307419,191.9362894842554,143.06935712475783,25.00943733459941,167743300.0,47144380902.0,9826800.0,34552000.0,31202500.0,8278100.0,35243800.0
2020-09-25,109.3407211303711,10692.716796875,10.617143630981445,71.5240478515625,199.5906982421875,143.20811462402344,25.075910568237305,109.49653619974002,10777.6962890625,10.644525019373468,71.8659912364517,200.762374892185,143.46830644024288,25.267012221435913,104.85140160216112,10578.9140625,10.404937381325427,69.96440136049542,194.51976353210432,142.85253281689253,24.677089313359822,105.59150832232065,10761.109375,10.521308445197471,70.82772346753602,195.4897786762094,143.1994464159148,24.83495506959791,149981400.0,39348590957.0,7491700.0,30326000.0,29437300.0,5140300.0,27558400.0
2020-09-26,,10750.7236328125,,,,,,,10772.9990234375,,,,,,,10667.28125,,,,,,,10695.5751953125,,,,,,,46852525493.0,,,,,
2020-09-27,,10775.26953125,,,,,,,10803.9765625,,,,,,,10622.921875,,,,,,,10746.892578125,,,,,,,53745972818.0,,,,,
2020-09-28,111.9505386352539,10709.65234375,10.96625804901123,72.4981918334961,201.14654541015625,142.8004150390625,25.66583251953125,112.30111503190352,10945.34765625,11.09631884238897,73.21041958678661,204.15260758526912,143.01723924242208,25.948331294065383,109.82760709095112,10703.8935546875,10.760897286692604,71.88288645183732,199.82118630210078,142.5575729900117,25.499657795247764,111.99923269077127,10776.61328125,10.87726836357903,73.16072222361737,202.52952627863715,142.99122139673085,25.532892106194566,137672400.0,47762394731.0,7340000.0,30784000.0,32004900.0,4470100.0,26376000.0
2020-09-29,111.10330963134766,10844.640625,10.904648780822754,72.864013671875,199.0528106689453,142.96524047851562,24.95958709716797,112.29137324538236,10860.0009765625,10.973102579754658,73.16122715906542,201.751551208077,143.31216723384054,25.649216083686273,110.59692563716497,10649.4951171875,10.788277714332803,72.26659105249696,198.6206329225684,142.72239836673947,24.710322634287724,111.55127413308996,10709.650390625,10.9525660483808,72.7591433452389,201.06006095204836,142.9305544199344,25.591053266338573,99382200.0,46582396602.0,6405500.0,31816000.0,24221900.0,10297600.0,23800900.0
2020-09-30,112.77828979492188,10784.4912109375,10.80881404876709,72.84313201904297,202.0012664794922,141.59490966796875,24.884807586669922,114.19033573143906,10847.2568359375,11.110009340558625,73.8669903475037,203.58592322780046,142.23671424033125,25.408260257657492,110.64562530338286,10669.3212890625,10.740360246948004,72.35406834665217,198.3613362775362,140.97913618193812,24.768483538292354,110.81117321087004,10843.87109375,10.904649240749041,72.6115193753347,199.50421650472714,142.23671424033125,25.117452513875637,142675200.0,44171073700.0,8913500.0,40924000.0,33829100.0,12971000.0,24574500.0
2020-10-01,113.7326431274414,10619.4521484375,10.726669311523438,73.95149230957031,204.0469207763672,141.82846069335938,24.120397567749023,114.63829765255329,10933.6240234375,10.91833903253643,74.30786033648612,205.51633398281396,142.15837932328034,24.718629371946182,112.79777513856307,10472.3564453125,10.712978290753465,73.39980062797869,202.95206359010166,140.7345387986547,23.970839220506086,114.56039012939586,10795.2548828125,10.788277599340708,73.74075814562246,205.03613320542445,141.09048899409908,24.61061589047883,116120400.0,40023134100.0,7321200.0,32884000.0,27158400.0,11523900.0,28365200.0
2020-10-02,110.06131744384766,10575.974609375,10.979948997497559,72.34610748291016,198.0251922607422,141.298828125,24.353046417236328,112.34980421996083,10657.837890625,11.014175246967852,73.51062452378983,202.63512249946268,142.09756645464128,24.560766025398845,109.28226459701011,10416.689453125,10.507619182050684,71.93606819401434,197.40092247840468,140.80395029437156,23.430772434641653,109.93472330652477,10619.8212890625,10.610299236109293,72.54640614307306,199.76351667166438,142.04547684038837,23.472315722364222,144712000.0,48661453918.0,8020100.0,31222000.0,33154800.0,8828800.0,28705200.0
2020-10-03,,10549.3291015625,,,,,,,10598.9404296875,,,,,,,10511.1298828125,,,,,,,10575.1005859375,,,,,,,44660271563.0,,,,,
2020-10-04,,10669.5830078125,,,,,,,10686.0,,,,,,,10534.3916015625,,,,,,,10550.4404296875,,,,,,,71251776995.0,,,,,
2020-10-05,113.45022583007812,10793.33984375,11.26060962677002,73.69950866699219,202.04928588867188,138.5380096435547,25.084218978881836,113.59630056815382,10793.5078125,11.26060962677002,73.7924495083504,202.0780967632502,139.7361108346671,25.100835342213962,110.57745484315866,10634.6005859375,10.96625914948097,72.569285847998,198.7839117756681,138.49459720419472,24.510912447392336,110.9280312426724,10676.529296875,11.0552481910194,72.69652113934576,199.01441342685956,139.7361108346671,24.56907368099168,106243800.0,47537578009.0,6211100.0,21602000.0,21331600.0,14726000.0,31572200.0
2020-10-06,110.19766235351562,10604.40625,11.219534873962402,72.11849212646484,197.75628662109375,139.28466796875,24.710323333740234,113.08017356879807,10797.578125,11.50019428565614,73.78350211961423,201.8571906871355,140.13550952624044,25.591053990721118,109.31148107875158,10528.890625,11.089474087034446,71.81978457858092,196.70945244898837,137.76532507731255,24.643853125378936,112.67116282600794,10796.306640625,11.308525207805394,73.33519432064345,200.55105864789076,138.32966038556052,25.449804599856513,161498200.0,42623695307.0,8629900.0,26096000.0,28554300.0,22419400.0,31111600.0
2020-10-07,112.06741333007812,10668.96875,11.2263822555542,72.52206420898438,201.52108764648438,138.26889038085938,25.059289932250977,112.52511075993657,10680.5078125,11.356444369804505,73.01063495847261,201.78999894635191,139.27600092167202,25.125760134268567,111.14227817215749,10562.5068359375,11.192156001847854,71.23428569316523,198.5342378151438,137.92161727943002,24.569071598080765,111.61945619842345,10603.35546875,11.2263822555542,72.5305126864444,198.86077087147342,138.5293518307412,24.85157035284918,96849000.0,37799458436.0,6760500.0,36108000.0,25681100.0,9429200.0,21043000.0
2020-10-08,111.96027374267578,10915.685546875,11.732934951782227,73.72932434082031,202.2413787841797,139.0154571533203,25.998188018798828,113.35283896768823,10945.7373046875,11.80823425469181,73.95794893824119,202.82722436981922,139.12832680587755,26.014804383726307,111.59021676910432,10562.6064453125,11.260606521660756,72.83568170788425,200.07087635691752,138.61609464792235,25.150691601275827,113.20676423757683,10669.37109375,11.267450725882078,72.83568170788425,202.17414363529622,138.8852331293018,25.267014079642742,83477200.0,63314794397.0,7105300.0,26076000.0,19925800.0,8431500.0,30563100.0
2020-10-09,113.90792846679688,11064.4580078125,11.64394760131836,75.072265625,207.2642822265625,138.9894561767578,25.582744598388672,113.93714192982654,11102.671875,11.87668974757957,75.14184801100704,207.31230524101485,139.14573830247303,26.2972988861339,111.91159095684212,10846.8505859375,11.541267549884928,73.90675497144849,202.86564081583657,137.87816666266542,25.541199730931325,112.26216737253827,10927.9130859375,11.835617988135736,74.19800750030022,202.86564081583657,138.49459148182754,26.230828682976792,100506900.0,22799117613.0,6270700.0,32966000.0,26458000.0,8441500.0,25517900.0
